nb_sommets,mesure#1,taille_composante#1,lg moyenne#1,mesure#2,taille_composante#2,lg moyenne#2,mesure#3,taille_composante#3,lg moyenne#3,mesure#4,taille_composante#4,lg moyenne#4,mesure#5,taille_composante#5,lg moyenne#5
0,Degree,1.0,5.905479113824605,Betweenness,1.0,5.905479113824605,Page Rank,1.0,4.004781037462683
1,Degree,0.46308724832214765,1.870381669039387,Betweenness,0.46308724832214765,1.870381669039387,Page Rank,1.0,4.073057193862563
2,Degree,0.42424242424242425,1.1814541814541815,Betweenness,0.42424242424242425,1.1814541814541815,Page Rank,0.7306397306397306,2.694330694330694
3,Degree,0.42567567567567566,1.0631699496106275,Betweenness,0.20945945945945946,0.4985799358680715,Page Rank,0.7162162162162162,2.5923728813559324
4,Degree,0.2542372881355932,0.4759137553326415,Betweenness,0.18305084745762712,0.374818401937046,Page Rank,0.7186440677966102,2.525792689957339
5,Degree,0.16326530612244897,0.2972998072949316,Betweenness,0.14965986394557823,0.29258665923707367,Page Rank,0.46938775510204084,1.0537948967983097
6,Degree,0.16382252559726962,0.2853335826826874,Betweenness,0.14334470989761092,0.22588713824863246,Page Rank,0.4709897610921502,1.0554958156061527
7,Degree,0.1643835616438356,0.2308054417925905,Betweenness,0.10273972602739725,0.17095043073012287,Page Rank,0.21232876712328766,0.33691098244127476
8,Degree,0.16494845360824742,0.22303590472804835,Betweenness,0.09965635738831616,0.14494608365920134,Page Rank,0.21305841924398625,0.33743334518307855
9,Degree,0.16551724137931034,0.22801574991051188,Betweenness,0.09310344827586207,0.13652308793700035,Page Rank,0.14482758620689656,0.20818518076601839
10,Degree,0.10380622837370242,0.13917723952326028,Betweenness,0.08650519031141868,0.12240484429065744,Page Rank,0.1453287197231834,0.19898596693579393
11,Degree,0.10416666666666667,0.12741966705381338,Betweenness,0.0798611111111111,0.10876403406891212,Page Rank,0.14583333333333334,0.18587882307394502
12,Degree,0.10452961672473868,0.1289198606271777,Betweenness,0.07665505226480836,0.09670816987890159,Page Rank,0.10452961672473868,0.13830072366657734
13,Degree,0.1048951048951049,0.12727272727272726,Betweenness,0.07692307692307693,0.08646791804686542,Page Rank,0.1048951048951049,0.1282051282051282
14,Degree,0.10526315789473684,0.11717321472695824,Betweenness,0.07719298245614035,0.07533975784531752,Page Rank,0.10526315789473684,0.12900914257474672
15,Degree,0.10211267605633803,0.11825013686358433,Betweenness,0.07394366197183098,0.07945553177723585,Page Rank,0.1056338028169014,0.11314885781117802
16,Degree,0.10247349823321555,0.11375084580106759,Betweenness,0.06713780918727916,0.0673633561386362,Page Rank,0.10600706713780919,0.10913966368443476
17,Degree,0.10283687943262411,0.11244037252971908,Betweenness,0.0673758865248227,0.060775851190025494,Page Rank,0.10638297872340426,0.10729158779435148
18,Degree,0.10320284697508897,0.10040671072699542,Betweenness,0.060498220640569395,0.055210981189628874,Page Rank,0.10676156583629894,0.10650737163192679
19,Degree,0.10357142857142858,0.09795186891961086,Betweenness,0.04642857142857143,0.05117767537122376,Page Rank,0.10714285714285714,0.09715821812596007
20,Degree,0.1039426523297491,0.08640829272066218,Betweenness,0.04659498207885305,0.0469559836002166,Page Rank,0.10752688172043011,0.09643897784997808
21,Degree,0.10431654676258993,0.08560371919071241,Betweenness,0.046762589928057555,0.04459392774588993,Page Rank,0.1079136690647482,0.09490169597174246
22,Degree,0.10469314079422383,0.08614555538115419,Betweenness,0.04693140794223827,0.04167320671794067,Page Rank,0.10830324909747292,0.09548474860042903
23,Degree,0.06521739130434782,0.05557312252964427,Betweenness,0.043478260869565216,0.03997364953886693,Page Rank,0.10869565217391304,0.09565217391304348
24,Degree,0.05818181818181818,0.04679495686794957,Betweenness,0.04363636363636364,0.03808891838088918,Page Rank,0.10909090909090909,0.09624419376244193
25,Degree,0.058394160583941604,0.042378546028181065,Betweenness,0.043795620437956206,0.03612202882275875,Page Rank,0.10948905109489052,0.08636132723723965
26,Degree,0.04395604395604396,0.036010558069381596,Betweenness,0.04395604395604396,0.033586511527688,Page Rank,0.06593406593406594,0.05648028442146089
27,Degree,0.04411764705882353,0.03345452572172781,Betweenness,0.04044117647058824,0.030659865422183633,Page Rank,0.0661764705882353,0.05296288257000217
28,Degree,0.04428044280442804,0.02952029520295203,Betweenness,0.04059040590405904,0.028536285362853627,Page Rank,0.06642066420664207,0.053163864971983055
29,Degree,0.044444444444444446,0.02720638854467851,Betweenness,0.040740740740740744,0.025994768002202948,Page Rank,0.05925925925925926,0.05154894671623296
30,Degree,0.04460966542750929,0.02463518837041558,Betweenness,0.040892193308550186,0.024330022748709983,Page Rank,0.05947955390334572,0.05185041336070576
31,Degree,0.04477611940298507,0.02398121750796579,Betweenness,0.041044776119402986,0.02297501257756163,Page Rank,0.05223880597014925,0.0472636815920398
32,Degree,0.0449438202247191,0.02326039818647743,Betweenness,0.04119850187265917,0.021429979442989498,Page Rank,0.052434456928838954,0.04632367435442539
33,Degree,0.03383458646616541,0.021109377216626472,Betweenness,0.041353383458646614,0.02011632855724216,Page Rank,0.05263157894736842,0.04664491417222301
34,Degree,0.033962264150943396,0.01981132075471698,Betweenness,0.04150943396226415,0.018810748999428244,Page Rank,0.052830188679245285,0.04676958261863922
35,Degree,0.03409090909090909,0.018723355225256366,Betweenness,0.03787878787878788,0.018867381034681417,Page Rank,0.04924242424242424,0.04338057379882475
36,Degree,0.034220532319391636,0.017966505093896034,Betweenness,0.030418250950570342,0.01634110237134647,Page Rank,0.049429657794676805,0.04226047078628857
