nb_sommets,mesure#1,taille_composante#1,lg moyenne#1,mesure#2,taille_composante#2,lg moyenne#2,mesure#3,taille_composante#3,lg moyenne#3,mesure#4,taille_composante#4,lg moyenne#4,mesure#5,taille_composante#5,lg moyenne#5
31,Degree,0.04477611940298507,0.02398121750796579,Betweenness,1.0,3.930571859802113,Page Rank,1.0,3.983453518922243,Eccentricity,0.7238805970149254,2.9839845715244007
32,Degree,0.0449438202247191,0.02326039818647743,Betweenness,1.0,3.9194334149981698,Page Rank,1.0,3.9827940638112134,Eccentricity,0.7265917602996255,3.0060263017093294
33,Degree,0.03383458646616541,0.021109377216626472,Betweenness,1.0,3.918286281742091,Page Rank,1.0,3.982210242587601,Eccentricity,0.7293233082706767,3.028713292665626
34,Degree,0.033962264150943396,0.01981132075471698,Betweenness,1.0,3.924271012006861,Page Rank,1.0,3.988450543167524,Eccentricity,0.7320754716981132,3.0516580903373356
35,Degree,0.03409090909090909,0.018723355225256366,Betweenness,1.0,3.918279755732227,Page Rank,1.0,3.9948726811844684,Eccentricity,0.7348484848484849,3.0748358105772553
36,Degree,0.034220532319391636,0.017966505093896034,Betweenness,1.0,3.9216904188314516,Page Rank,1.0,3.990886134734276,Eccentricity,0.7376425855513308,3.0983078396656314
37,Degree,0.03435114503816794,0.018016437074083822,Betweenness,1.0,3.9207101283963617,Page Rank,1.0,3.987101868912872,Eccentricity,0.7404580152671756,3.1220204147290223
38,Degree,0.034482758620689655,0.016357206012378427,Betweenness,1.0,3.9270262304745063,Page Rank,1.0,3.988034188034188,Eccentricity,0.7432950191570882,3.146035956380784
39,Degree,0.03461538461538462,0.016127116127116127,Betweenness,1.0,3.92990792990793,Page Rank,1.0,3.9912384912384913,Eccentricity,0.7461538461538462,3.1700623700623702
40,Degree,0.03474903474903475,0.01595282990631828,Betweenness,1.0,3.932686839663584,Page Rank,1.0,3.984975008230822,Eccentricity,0.749034749034749,3.194636496962078
41,Degree,0.027131782945736434,0.014206859107773051,Betweenness,1.0,3.93134859590384,Page Rank,1.0,3.9784634874671974,Eccentricity,0.751937984496124,3.2194673181914157
42,Degree,0.027237354085603113,0.013314688715953307,Betweenness,1.0,3.9314810311284045,Page Rank,1.0,3.9815783073929962,Eccentricity,0.754863813229572,3.244619406614786
43,Degree,0.02734375,0.01292892156862745,Betweenness,1.0,3.934313725490196,Page Rank,1.0,3.9784926470588236,Eccentricity,0.7578125,3.208609068627451
44,Degree,0.027450980392156862,0.012721939169368535,Betweenness,1.0,3.922772888683032,Page Rank,1.0,3.9849312953527867,Eccentricity,0.7607843137254902,3.2338428284699705
45,Degree,0.027559055118110236,0.011546481590986897,Betweenness,1.0,3.922380255827705,Page Rank,1.0,3.992094861660079,Eccentricity,0.7637795275590551,3.259406803398587
46,Degree,0.02766798418972332,0.010916619612271786,Betweenness,1.0,3.9290419725202335,Page Rank,1.0,3.995263190915365,Eccentricity,0.766798418972332,3.28514963297572
47,Degree,0.01984126984126984,0.009580724720166951,Betweenness,1.0,3.924871940808196,Page Rank,1.0,3.9989565547334474,Eccentricity,0.7698412698412699,3.311326124075128
48,Degree,0.0199203187250996,0.009274900398406375,Betweenness,1.0,3.9197768924302787,Page Rank,1.0,3.9984701195219126,Eccentricity,0.7729083665338645,3.3378167330677293
49,Degree,0.02,0.008867469879518072,Betweenness,1.0,3.918843373493976,Page Rank,1.0,3.999550200803213,Eccentricity,0.776,3.361863453815261
50,Degree,0.020080321285140562,0.008712268428552921,Betweenness,1.0,3.918091721725612,Page Rank,1.0,4.001522217903873,Eccentricity,0.7791164658634538,3.3889752558621584
51,Degree,0.020161290322580645,0.008554264072090896,Betweenness,1.0,3.9137064124330676,Page Rank,1.0,4.005354577510775,Eccentricity,0.782258064516129,3.4164163510513257
52,Degree,0.020242914979757085,0.008393403772094401,Betweenness,1.0,3.90168197228531,Page Rank,1.0,4.006286824001843,Eccentricity,0.7854251012145749,3.4438629406536982
53,Degree,0.02032520325203252,0.007964161274265804,Betweenness,1.0,3.895005807200929,Page Rank,1.0,4.007267297162768,Eccentricity,0.7886178861788617,3.471976107516177
54,Degree,0.02040816326530612,0.007795249247239879,Betweenness,1.0,3.89401137504182,Page Rank,1.0,4.014787554366008,Eccentricity,0.7918367346938775,3.5003011040481766
55,Degree,0.020491803278688523,0.007758213586993187,Betweenness,1.0,3.8867638129933213,Page Rank,1.0,4.012008365378128,Eccentricity,0.7950819672131147,3.529110166632935
56,Degree,0.0205761316872428,0.007584260109512635,Betweenness,1.0,3.8780736659524537,Page Rank,1.0,4.0153385708941265,Eccentricity,0.7983539094650206,3.5582763663571746
57,Degree,0.02066115702479339,0.00747573814341072,Betweenness,1.0,3.879599465038922,Page Rank,1.0,4.020609718459586,Eccentricity,0.8016528925619835,3.5876684613010528
58,Degree,0.016597510373443983,0.006950207468879668,Betweenness,1.0,3.886030428769018,Page Rank,1.0,4.023928077455048,Eccentricity,0.8049792531120332,3.6175656984785616
59,Degree,0.016666666666666666,0.006903765690376569,Betweenness,1.0,3.880718270571827,Page Rank,1.0,4.027824267782427,Eccentricity,0.8083333333333333,3.6478382147838215
60,Degree,0.016736401673640166,0.006645335958651243,Betweenness,1.0,3.880172989697971,Page Rank,1.0,4.020885341584332,Eccentricity,0.8117154811715481,3.654794135227313
61,Degree,0.01680672268907563,0.00655958585966032,Betweenness,1.0,3.879019962415346,Page Rank,1.0,4.016558522143034,Eccentricity,0.8151260504201681,3.6856362798283873
62,Degree,0.016877637130801686,0.006293356218265036,Betweenness,1.0,3.8781734963884715,Page Rank,1.0,4.008331545448044,Eccentricity,0.8185654008438819,3.7167632124722876
63,Degree,0.01694915254237288,0.006274792643346556,Betweenness,1.0,3.8706455102776776,Page Rank,1.0,4.007681211684097,Eccentricity,0.8220338983050848,3.7468445726649837
64,Degree,0.01702127659574468,0.006255682851427532,Betweenness,1.0,3.8693216948536096,Page Rank,1.0,4.007892344062557,Eccentricity,0.825531914893617,3.778868885251864
65,Degree,0.017094017094017096,0.0061626499394739735,Betweenness,1.0,3.868603499504787,Page Rank,1.0,4.00718975826272,Eccentricity,0.8290598290598291,3.8112688456036095
66,Degree,0.017167381974248927,0.006067781559863845,Betweenness,1.0,3.8716516205416607,Page Rank,1.0,4.006955749593015,Eccentricity,0.8326180257510729,3.8441246115139855
67,Degree,0.017241379310344827,0.005971040453799074,Betweenness,1.0,3.8712494402149575,Page Rank,1.0,4.006008359456636,Eccentricity,0.8362068965517241,3.877295118674429
68,Degree,0.017316017316017316,0.0058723884810841336,Betweenness,1.0,3.8705815923207227,Page Rank,1.0,4.005458309806136,Eccentricity,0.8398268398268398,3.9108601543384154
69,Degree,0.017391304347826087,0.005771786595785077,Betweenness,1.0,3.8618568445035124,Page Rank,1.0,3.9940763242832733,Eccentricity,0.8434782608695652,3.9450161382191
70,Degree,0.017467248908296942,0.00547766796904926,Betweenness,1.0,3.8604535355856893,Page Rank,1.0,3.9928752011031947,Eccentricity,0.8471615720524017,3.97962154294032
71,Degree,0.017543859649122806,0.005371357910193987,Betweenness,1.0,3.851031764433109,Page Rank,1.0,3.992155498879357,Eccentricity,0.8508771929824561,4.012443001777572
72,Degree,0.01762114537444934,0.005068028536899146,Betweenness,1.0,3.849440567619196,Page Rank,1.0,3.9995321819812095,Eccentricity,0.8546255506607929,4.0479513469260455
73,Degree,0.017699115044247787,0.00495575221238938,Betweenness,1.0,3.841297935103245,Page Rank,1.0,3.9946116027531957,Eccentricity,0.8584070796460177,4.083893805309734
74,Degree,0.017777777777777778,0.004642857142857143,Betweenness,1.0,3.831468253968254,Page Rank,1.0,3.994047619047619,Eccentricity,0.8622222222222222,4.120357142857143
75,Degree,0.017857142857142856,0.00452434336963485,Betweenness,1.0,3.829716527866752,Page Rank,1.0,3.9927530429212044,Eccentricity,0.8660714285714286,4.156910634208841
76,Degree,0.017937219730941704,0.004403506645659112,Betweenness,1.0,3.8197390215327434,Page Rank,1.0,3.991839373005292,Eccentricity,0.8699551569506726,4.194360279562074
77,Degree,0.018018018018018018,0.004280298397945457,Betweenness,1.0,3.8178223472341117,Page Rank,1.0,3.999306999306999,Eccentricity,0.8738738738738738,4.2321552321552325
78,Degree,0.01809954751131222,0.004154668860551214,Betweenness,1.0,3.8080625257095844,Page Rank,1.0,4.0014808720691075,Eccentricity,0.8778280542986425,4.27062937062937
79,Degree,0.01818181818181818,0.00402656704026567,Betweenness,1.0,3.787588210875882,Page Rank,1.0,3.9866334578663345,Eccentricity,0.8818181818181818,4.309630552096306
80,Degree,0.0182648401826484,0.003979724351723849,Betweenness,1.0,3.7858489380419758,Page Rank,1.0,3.980143270076662,Eccentricity,0.8858447488584474,4.348456285869884
81,Degree,0.01834862385321101,0.003931847968545216,Betweenness,1.0,3.7844248086923433,Page Rank,1.0,3.975309685874942,Eccentricity,0.8899082568807339,4.388534223988501
82,Degree,0.018433179723502304,0.0037975763782215396,Betweenness,1.0,3.7761563406724696,Page Rank,1.0,3.979220003413552,Eccentricity,0.8940092165898618,4.429168800136542
83,Degree,0.018518518518518517,0.0036606373815676143,Betweenness,1.0,3.7829026701119726,Page Rank,1.0,3.980404823428079,Eccentricity,0.8981481481481481,4.470327304048234
84,Degree,0.018604651162790697,0.0035209737013692675,Betweenness,1.0,3.7727885242338624,Page Rank,1.0,3.9845251032384263,Eccentricity,0.9023255813953488,4.512106063899152
85,Degree,0.014018691588785047,0.003159141766486771,Betweenness,1.0,3.770523452239919,Page Rank,1.0,3.983897152384713,Eccentricity,0.9065420560747663,4.5329296652187265
86,Degree,0.014084507042253521,0.0031003631854017184,Betweenness,1.0,3.766941270263088,Page Rank,1.0,3.9840995659491543,Eccentricity,0.9107981220657277,4.57569315262645
87,Degree,0.014150943396226415,0.00295090762764911,Betweenness,1.0,3.7612447464902083,Page Rank,1.0,3.9842171152642405,Eccentricity,0.9150943396226415,4.616247876240722
88,Degree,0.014218009478672985,0.002798465357707064,Betweenness,1.0,3.7485894831866395,Page Rank,1.0,3.9920559693071542,Eccentricity,0.919431279620853,4.658587226359738
89,Degree,0.014285714285714285,0.0026429710640236957,Betweenness,1.0,3.755434039644566,Page Rank,1.0,3.986511733880155,Eccentricity,0.9238095238095239,4.703167008430166
90,Degree,0.014354066985645933,0.0024843577475156422,Betweenness,1.0,3.7536805299963194,Page Rank,1.0,3.9812753036437245,Eccentricity,0.9282296650717703,4.74838976812661
91,Degree,0.009615384615384616,0.0023225566703827575,Betweenness,1.0,3.751904496469714,Page Rank,1.0,3.9783537718320328,Eccentricity,0.9326923076923077,4.7942679301374955
92,Degree,0.00966183574879227,0.002298203648984569,Betweenness,1.0,3.7495427043759673,Page Rank,1.0,3.978237418507575,Eccentricity,0.9371980676328503,4.840814220721355
93,Degree,0.009708737864077669,0.002273265451101113,Betweenness,1.0,3.7476201752308786,Page Rank,1.0,3.974046886099929,Eccentricity,0.941747572815534,4.888041676533271
94,Degree,0.00975609756097561,0.0022477283596365376,Betweenness,1.0,3.7450980392156863,Page Rank,1.0,3.9778574844571977,Eccentricity,0.9463414634146341,4.935963653754184
95,Degree,0.00980392156862745,0.0022215782864870087,Betweenness,1.0,3.7341350333236742,Page Rank,1.0,3.981647831546412,Eccentricity,0.9509803921568627,4.984545542354873
96,Degree,0.009852216748768473,0.0021948007608642637,Betweenness,1.0,3.736819002097254,Page Rank,1.0,3.98600204848071,Eccentricity,0.9556650246305419,5.033897478417792
97,Degree,0.009900990099009901,0.002167380917196197,Betweenness,1.0,3.7307029210383726,Page Rank,1.0,3.977488793655485,Eccentricity,0.9603960396039604,5.081030491108812
98,Degree,0.009950248756218905,0.002139303482587065,Betweenness,1.0,3.728905472636816,Page Rank,1.0,3.9688059701492535,Eccentricity,0.9651741293532339,5.131492537313433
99,Degree,0.01,0.0021105527638190956,Betweenness,1.0,3.725226130653266,Page Rank,1.0,3.967537688442211,Eccentricity,0.97,5.183065326633166
